,concepts,answers,hyes,hno,example_num,obj
2720,hg64,False,3,19,22,small green rectangle
2721,hg64,True,15,7,23,medium green triangle
2722,hg64,False,4,18,24,small blue circle
2723,hg64,False,9,13,25,medium green circle
2724,hg64,True,17,5,26,large yellow rectangle
2725,hg64,False,14,8,27,large blue circle
2726,hg64,False,5,17,28,small green circle
2727,hg64,False,11,11,29,medium green circle
2728,hg64,True,13,9,30,small green triangle
2729,hg64,True,12,10,31,large blue triangle
2730,hg64,True,17,5,32,large blue circle
2731,hg64,False,9,12,33,large green rectangle
2732,hg64,True,14,7,34,medium yellow circle
2733,hg64,False,4,17,35,small yellow rectangle
2734,hg64,True,15,6,36,small green triangle
2735,hg64,True,17,4,37,medium blue triangle
2736,hg64,False,7,14,38,medium green triangle
2737,hg64,False,2,19,39,small blue rectangle
2738,hg64,True,13,8,40,small green circle
2739,hg64,False,9,12,41,small blue triangle
2740,hg64,False,1,20,42,large blue rectangle
2741,hg64,True,18,3,43,large blue circle
2742,hg64,False,3,18,44,medium yellow rectangle
2743,hg64,True,14,7,45,medium blue circle
2744,hg64,False,0,21,46,small yellow rectangle
2745,hg64,True,17,4,47,small green triangle
2746,hg64,False,4,17,48,large green rectangle
2747,hg64,False,3,18,49,medium yellow rectangle
2748,hg64,True,18,3,50,medium yellow circle
2749,hg64,False,6,15,51,medium green triangle
2750,hg64,False,5,16,52,small blue triangle
2751,hg64,False,5,16,53,large green triangle
2752,hg64,False,5,16,54,medium blue triangle
2753,hg64,True,14,7,55,large yellow rectangle
2754,hg64,False,4,17,56,medium green circle
2755,hg64,False,7,14,57,small green circle
2756,hg64,False,4,17,58,large yellow triangle
2757,hg64,False,6,15,59,small green triangle
2758,hg64,False,2,19,60,small yellow triangle
2759,hg64,True,15,6,61,small yellow circle
2760,hg64,True,13,8,62,small blue rectangle
2761,hg64,True,14,7,63,large blue rectangle
2762,hg64,True,18,3,64,large yellow circle
2763,hg64,True,14,7,65,medium blue circle
2764,hg64,False,9,12,66,large blue triangle
2765,hg64,False,4,17,67,medium green rectangle
2766,hg64,False,6,15,68,medium blue triangle
2767,hg64,False,9,12,69,large yellow rectangle
2768,hg64,False,5,16,70,large blue rectangle
2769,hg64,True,17,4,71,large yellow circle
2770,hg64,False,4,17,72,medium green rectangle
2771,hg64,True,16,5,73,large blue triangle
2772,hg64,True,19,2,74,large blue circle
2773,hg64,False,8,13,75,medium yellow circle
2774,hg64,False,9,12,76,large blue circle
2775,hg64,False,5,16,77,large green circle
2776,hg64,False,3,18,78,medium yellow rectangle
2777,hg64,False,4,17,79,small green rectangle
2778,hg64,False,4,17,80,small blue circle
2779,hg91,True,8,16,0,large green triangle
2780,hg91,True,5,19,1,medium yellow triangle
2781,hg91,True,5,19,2,medium blue rectangle
2782,hg91,True,5,19,3,medium green rectangle
2783,hg91,True,5,19,4,small yellow triangle
2784,hg91,True,20,4,5,small blue triangle
2785,hg91,False,6,18,6,large yellow circle
2786,hg91,True,21,3,7,small blue rectangle
2787,hg91,True,22,2,8,medium green rectangle
2788,hg91,True,22,2,9,small green triangle
2789,hg91,True,24,0,10,medium yellow triangle
2790,hg91,True,3,21,11,medium green circle
2791,hg91,False,0,24,12,large yellow circle
2792,hg91,True,20,4,13,large yellow rectangle
2793,hg91,True,22,2,14,small green rectangle
2794,hg91,True,24,0,15,medium blue rectangle
2795,hg91,True,12,12,16,medium blue circle
2796,hg91,True,23,1,17,medium green rectangle
2797,hg91,True,23,1,18,medium blue rectangle
2798,hg91,True,23,1,19,small blue rectangle
2799,hg91,True,24,0,20,large yellow rectangle
2800,hg91,True,22,2,21,large green triangle
2801,hg91,True,21,3,22,small blue rectangle
2802,hg91,True,22,2,23,large blue rectangle
2803,hg91,True,23,1,24,medium yellow rectangle
2804,hg91,True,22,2,25,small yellow triangle
2805,hg91,True,23,1,26,medium green triangle
2806,hg91,False,1,23,27,large yellow circle
2807,hg91,True,14,10,28,small yellow circle
2808,hg91,True,20,4,29,small blue circle
2809,hg91,True,23,1,30,medium yellow triangle
2810,hg91,True,22,2,31,small green rectangle
2811,hg91,True,23,1,32,small blue triangle
2812,hg91,True,22,1,33,small blue triangle
2813,hg91,True,20,2,34,large blue triangle
2814,hg91,True,19,3,35,medium blue circle
2815,hg91,True,22,0,36,medium green triangle
2816,hg91,True,22,0,37,small green rectangle
2817,hg91,True,22,0,38,medium yellow rectangle
2818,hg91,True,16,6,39,large green circle
2819,hg91,True,21,1,40,medium green triangle
2820,hg91,True,21,1,41,small green triangle
2821,hg91,True,21,1,42,medium blue rectangle
2822,hg91,True,22,0,43,large green circle
2823,hg91,True,21,1,44,medium green circle
2824,hg91,False,20,2,45,small yellow triangle
2825,hg91,False,6,16,46,small yellow triangle
2826,hg91,True,22,0,47,medium blue circle
2827,hg91,True,21,1,48,medium yellow circle
2828,hg91,True,18,4,49,large blue circle
2829,hg91,True,21,1,50,small green rectangle
2830,hg91,True,21,1,51,medium green rectangle
2831,hg91,False,16,6,52,large yellow triangle
2832,hg91,True,20,2,53,medium yellow rectangle
2833,hg91,True,21,1,54,large green rectangle
2834,hg91,True,22,0,55,small green rectangle
2835,hg91,True,20,2,56,large yellow rectangle
2836,hg91,True,22,0,57,medium green rectangle
2837,hg91,True,20,2,58,large blue circle
2838,hg91,False,17,5,59,medium yellow triangle
2839,hg91,False,12,10,60,small yellow triangle
2840,hg91,False,17,5,61,small yellow rectangle
2841,hg91,True,21,1,62,medium green circle
2842,hg91,True,20,2,63,large blue triangle
2843,hg91,True,16,6,64,small yellow circle
2844,hg91,True,19,3,65,large green circle
2845,hg91,True,21,1,66,medium blue triangle
2846,hg91,False,12,10,67,medium yellow circle
2847,hg91,True,20,2,68,small blue rectangle
2848,hg91,True,21,1,69,medium green triangle
2849,hg91,True,13,9,70,small yellow triangle
2850,hg91,True,21,1,71,small green triangle
2851,hg91,True,21,1,72,small blue rectangle
2852,hg91,True,22,0,73,small green triangle
2853,hg91,True,21,1,74,large green triangle
2854,hg91,True,22,0,75,medium green triangle
2855,hg91,True,17,5,76,small blue circle
2856,hg91,True,21,1,77,large blue triangle
2857,hg91,True,22,0,78,small blue rectangle
2858,hg91,True,17,5,79,medium yellow rectangle
2859,hg91,True,20,2,80,large green rectangle
2860,hg91,True,20,2,81,large green circle
2861,hg91,True,18,4,82,small yellow circle
2862,hg91,True,22,0,83,small blue circle
2863,hg91,True,21,1,84,large blue triangle
2864,hg91,True,21,1,85,small blue triangle
2865,hg91,True,12,10,86,large yellow circle
2866,hg91,False,10,12,87,small yellow circle
2867,hg91,True,19,3,88,large green rectangle
2868,hg91,True,18,4,89,small blue triangle
2869,hg28,False,5,21,0,small yellow rectangle
2870,hg28,True,7,19,1,medium blue rectangle
2871,hg28,False,12,14,2,small green triangle
2872,hg28,True,11,15,3,medium green triangle
2873,hg28,True,15,11,4,medium blue circle
2874,hg28,False,0,26,5,small green circle
2875,hg28,True,9,17,6,large green rectangle
2876,hg28,True,6,20,7,large yellow triangle
2877,hg28,False,14,12,8,medium green rectangle
2878,hg28,False,2,24,9,small yellow circle
2879,hg28,False,9,17,10,medium green circle
2880,hg28,True,22,4,11,large green circle
2881,hg28,False,1,25,12,small yellow triangle
2882,hg28,True,12,14,13,medium blue triangle
2883,hg28,True,24,2,14,large yellow triangle
2884,hg28,True,23,3,15,large yellow triangle
2885,hg28,False,5,21,16,medium yellow circle
2886,hg28,True,23,3,17,large green circle
2887,hg28,True,6,20,18,medium green rectangle
2888,hg28,False,4,22,19,small blue triangle
2889,hg28,True,22,4,20,large green triangle
2890,hg28,False,6,20,21,medium green triangle
2891,hg28,False,1,24,22,small yellow rectangle
2892,hg28,True,22,3,23,medium blue rectangle
2893,hg28,True,6,19,24,small blue circle
2894,hg28,True,5,20,25,small yellow circle
2895,hg28,True,13,12,26,small yellow triangle
2896,hg28,False,10,15,27,small blue circle
2897,hg28,True,20,5,28,large yellow circle
2898,hg28,True,12,13,29,small green triangle
2899,hg28,False,9,16,30,medium green circle
2900,hg28,True,21,4,31,large blue rectangle
2901,hg28,True,21,4,32,medium blue circle
2902,hg28,True,23,1,33,large yellow rectangle
2903,hg28,True,16,8,34,medium yellow circle
2904,hg28,True,19,4,35,large yellow circle
2905,hg28,False,12,11,36,medium blue circle
2906,hg28,False,7,16,37,small green circle
2907,hg28,False,3,20,38,small green rectangle
2908,hg28,True,15,8,39,medium blue triangle
2909,hg28,True,22,1,40,large green circle
2910,hg28,True,18,5,41,medium green rectangle
2911,hg28,False,3,20,42,small green triangle
2912,hg28,True,21,2,43,medium blue circle
2913,hg28,True,14,9,44,small blue triangle
2914,hg28,False,5,18,45,small blue circle
2915,hg28,True,16,7,46,medium green triangle
2916,hg28,True,21,2,47,large blue circle
2917,hg28,True,19,4,48,large yellow circle
2918,hg28,False,5,18,49,small blue triangle
2919,hg28,True,17,6,50,medium blue triangle
2920,hg28,False,2,21,51,small yellow circle
2921,hg28,True,22,1,52,large green circle
2922,hg28,True,23,0,53,large blue circle
2923,hg28,False,1,22,54,small green circle
2924,hg28,False,5,18,55,medium blue circle
2925,hg28,True,10,13,56,small yellow rectangle
2926,hg28,True,19,4,57,medium green rectangle
2927,hg28,True,21,2,58,large yellow triangle
2928,hg28,True,19,4,59,large green triangle
2929,hg28,False,6,17,60,small yellow triangle
2930,hg28,True,20,3,61,large yellow triangle
2931,hg28,True,11,12,62,small yellow circle
2932,hg28,False,8,15,63,medium blue triangle
2933,hg28,False,2,21,64,small green circle
2934,hg28,False,2,21,65,small yellow circle
2935,hg28,False,7,16,66,medium blue rectangle
2936,hg28,True,22,1,67,large blue rectangle
2937,hg28,True,21,2,68,medium green circle
2938,hg28,True,21,2,69,large green circle
2939,hg28,True,22,1,70,large yellow rectangle
2940,hg28,True,16,7,71,medium yellow triangle
2941,hg28,False,3,20,72,small blue triangle
2942,hg28,False,6,17,73,medium yellow rectangle
2943,hg28,True,18,5,74,medium blue circle
2944,hg28,True,15,8,75,small green triangle
2945,hg28,True,22,1,76,large green rectangle
2946,hg28,True,18,5,77,medium green circle
2947,hg28,True,22,1,78,large blue triangle
2948,hg97,False,10,16,0,small blue rectangle
2949,hg97,False,12,14,1,medium blue triangle
2950,hg97,False,12,14,2,large green circle
2951,hg97,False,3,23,3,small blue triangle
2952,hg97,False,5,21,4,large blue rectangle
2953,hg97,False,10,16,5,small yellow rectangle
2954,hg97,False,7,19,6,large blue circle
2955,hg97,False,5,20,7,small green circle
2956,hg97,True,6,19,8,large blue triangle
2957,hg97,True,4,21,9,small green triangle
2958,hg97,False,2,23,10,small yellow circle
2959,hg97,True,16,9,11,large blue triangle
2960,hg97,False,1,24,12,medium green rectangle
2961,hg97,True,8,17,13,small blue triangle
2962,hg97,False,15,8,14,medium blue triangle
2963,hg97,False,1,22,15,small green rectangle
2964,hg97,False,1,22,16,large blue circle
2965,hg97,True,2,21,17,small blue rectangle
2966,hg97,False,8,15,18,large yellow triangle
2967,hg97,True,4,19,19,medium yellow rectangle
2968,hg97,False,12,10,20,medium green rectangle
2969,hg97,False,13,9,21,small yellow rectangle
2970,hg97,False,7,15,22,large green triangle
2971,hg97,False,9,13,23,medium yellow rectangle
2972,hg97,False,9,13,24,large blue triangle
2973,hg97,False,3,19,25,large blue circle
2974,hg97,False,3,19,26,medium yellow circle
2975,hg97,False,2,20,27,large green rectangle
2976,hg97,False,3,19,28,medium yellow triangle
2977,hg97,False,6,16,29,medium yellow rectangle
2978,hg97,False,3,19,30,small blue circle
2979,hg97,False,7,15,31,medium blue rectangle
2980,hg97,False,10,12,32,large yellow triangle
2981,hg97,True,3,19,33,small blue circle
2982,hg97,False,11,11,34,medium yellow triangle
2983,hg97,False,3,19,35,large yellow triangle
2984,hg97,False,2,20,36,large yellow rectangle
2985,hg97,False,5,17,37,medium blue triangle
2986,hg97,False,5,17,38,medium green rectangle
2987,hg97,False,5,17,39,medium blue circle
2988,hg97,True,14,8,40,small blue triangle
2989,hg97,False,7,15,41,medium yellow circle
2990,hg97,False,6,16,42,small yellow rectangle
2991,hg97,False,4,18,43,medium green triangle
2992,hg97,False,1,21,44,large green circle
2993,hg97,False,2,20,45,small green circle
2994,hg97,False,5,17,46,large yellow triangle
2995,hg97,False,3,19,47,medium yellow rectangle
2996,hg97,False,6,16,48,large green triangle
2997,hg97,False,4,18,49,large yellow triangle
2998,hg97,False,0,22,50,medium yellow circle
2999,hg97,False,7,15,51,large blue triangle
3000,hg97,False,6,16,52,large blue rectangle
3001,hg97,False,3,19,53,large yellow rectangle
3002,hg97,False,4,18,54,medium yellow triangle
3003,hg97,False,1,21,55,large green triangle
3004,hg97,False,6,16,56,medium yellow circle
3005,hg97,False,7,15,57,small blue circle
3006,hg97,False,3,19,58,medium blue circle
3007,hg97,False,5,17,59,medium yellow rectangle
3008,hg97,False,2,20,60,large green triangle
3009,hg97,True,6,16,61,small green rectangle
3010,hg97,False,0,22,62,medium yellow circle
3011,hg97,True,8,14,63,small blue rectangle
3012,hg97,False,7,15,64,small blue triangle
3013,hg97,False,1,21,65,medium yellow circle
3014,hg97,False,0,22,66,medium yellow rectangle
3015,hg97,False,5,17,67,medium blue triangle
3016,hg97,False,4,18,68,medium green rectangle
3017,hg97,False,0,22,69,large yellow circle
3018,hg97,False,6,16,70,small green rectangle
3019,hg97,True,8,14,71,large blue triangle
3020,hg97,False,2,20,72,large green rectangle
3021,hg97,False,0,22,73,large yellow rectangle
3022,hg97,True,13,9,74,medium blue triangle
3023,hg97,False,1,21,75,small yellow circle
3024,hg97,False,3,19,76,small yellow rectangle
3025,hg85,True,9,15,0,small green circle
3026,hg85,True,6,18,1,small blue triangle
3027,hg85,True,11,13,2,large yellow circle
3028,hg85,True,20,3,3,small blue circle
3029,hg85,False,14,9,4,small blue rectangle
3030,hg85,False,12,11,5,small green rectangle
3031,hg85,False,16,7,6,small yellow triangle
3032,hg85,False,13,10,7,medium yellow triangle
3033,hg85,True,17,6,8,medium green circle
3034,hg85,False,3,20,9,small green rectangle
3035,hg85,True,19,4,10,medium blue circle
3036,hg85,False,3,20,11,medium blue rectangle
3037,hg85,True,22,1,12,medium green circle
3038,hg85,True,16,7,13,small yellow circle
3039,hg85,False,5,18,14,small yellow triangle
3040,hg85,True,18,5,15,small yellow circle
3041,hg85,False,3,20,16,small green rectangle
3042,hg85,False,2,21,17,medium yellow triangle
3043,hg85,True,19,4,18,large blue circle
3044,hg85,True,12,11,19,large blue triangle
3045,hg85,False,3,20,20,medium blue rectangle
3046,hg85,True,18,5,21,medium blue triangle
3047,hg85,False,9,14,22,large green triangle
3048,hg85,False,5,18,23,large yellow triangle
3049,hg85,True,19,4,24,medium yellow circle
3050,hg85,True,20,3,25,large blue triangle
3051,hg85,True,21,2,26,small blue circle
3052,hg85,False,5,18,27,medium yellow triangle
3053,hg85,False,2,21,28,small blue rectangle
3054,hg85,False,2,21,29,medium green rectangle
3055,hg85,True,22,1,30,small blue circle
3056,hg85,True,23,0,31,medium green circle
3057,hg85,False,1,22,32,medium yellow triangle
3058,hg85,True,22,1,33,small blue circle
3059,hg85,False,2,21,34,medium yellow rectangle
3060,hg85,True,22,1,35,medium yellow circle
3061,hg85,False,1,22,36,large yellow rectangle
3062,hg85,False,0,23,37,small blue rectangle
3063,hg85,False,3,20,38,large yellow triangle
3064,hg85,False,2,21,39,medium yellow triangle
3065,hg85,True,23,0,40,large blue circle
3066,hg85,False,3,20,41,medium green triangle
3067,hg85,True,19,4,42,small blue triangle
3068,hg85,True,22,1,43,small blue circle
3069,hg85,True,20,3,44,medium blue triangle
3070,hg85,False,2,21,45,large green rectangle
3071,hg85,True,19,4,46,small green circle
3072,hg85,False,0,23,47,medium yellow rectangle
3073,hg85,False,0,23,48,small yellow rectangle
3074,hg85,True,22,1,49,large blue circle
3075,hg85,False,1,22,50,small yellow triangle
3076,hg85,True,22,1,51,small blue triangle
3077,hg85,True,22,1,52,small blue circle
3078,hg85,True,23,0,53,small blue triangle
3079,hg85,False,3,20,54,medium green triangle
3080,hg85,False,1,22,55,large green rectangle
3081,hg85,True,22,1,56,large blue circle
3082,hg85,False,1,22,57,small green rectangle
3083,hg85,True,22,1,58,small yellow circle
3084,hg85,False,2,21,59,medium green rectangle
3085,hg85,False,2,21,60,large blue rectangle
3086,hg85,True,21,2,61,small yellow circle
3087,hg85,False,5,18,62,small green triangle
3088,hg85,False,1,22,63,medium yellow rectangle
3089,hg85,False,1,22,64,large yellow triangle
3090,hg85,True,21,2,65,medium blue triangle
3091,hg85,False,5,18,66,small green triangle
3092,hg92,False,15,9,0,large yellow circle
3093,hg92,False,9,15,1,small green rectangle
3094,hg92,False,10,14,2,medium green circle
3095,hg92,False,15,9,3,large yellow rectangle
3096,hg92,False,8,16,4,small green rectangle
3097,hg92,True,16,8,5,large blue triangle
3098,hg92,False,15,9,6,large blue rectangle
3099,hg92,False,15,9,7,small blue circle
