,model,concept,listnum,first_quarter,last_quarter,overall,chance,human_ove_mean,human_lq_mean,human_lq_median,human_lq_sd,is_boolean,above_chance,delta_lq_median,delta_lq,delta_ove,lq_above_first_percentile,lq_above_fifth_percentile,lq_above_first_quintile,lq_above_first_decile,lq_above_first_quartile,lq_above_sd,lq_above_2sd,lq_above_3sd,lq_at_human_baseline,ove_at_human_baseline,learned
356,GPT 3.5,hg67,1,0.5,0.5909090909090909,0.4823529411764706,0.5366089965397923,0.6064171122994652,0.6177685950413223,0.5909090909090909,0.1084858313456618,False,True,0.0,-0.02685950413223137,-0.015508021390374216,True,True,True,True,True,True,True,True,False,False,True
357,GPT 3.5,hg67,2,0.5,0.4,0.5316455696202531,0.5353308764621054,0.6570771001150747,0.6295454545454544,0.65,0.1362309960967791,False,False,-0.25,-0.22954545454545439,-0.2570771001150747,True,False,False,False,False,False,True,True,False,False,False
358,GPT 3.5,hg68,1,0.5263157894736842,0.7368421052631579,0.6,0.6352,0.5943589743589743,0.7530364372469636,0.7368421052631579,0.1253754054024455,False,True,0.0,-0.01619433198380571,0.14248313090418352,True,True,True,True,True,True,True,True,True,True,True
359,GPT 3.5,hg68,2,0.6,0.5,0.5897435897435898,0.5210387902695595,0.5948717948717949,0.556,0.55,0.1451344204522139,False,False,-0.050000000000000044,-0.05600000000000005,-0.09487179487179487,True,True,True,True,True,True,True,True,False,True,False
360,GPT 3.5,hg69,1,0.5238095238095238,0.7619047619047619,0.6296296296296297,0.5555555555555556,0.9175308641975308,0.9638095238095238,1.0,0.1152971120032118,False,True,-0.23809523809523814,-0.20190476190476192,-0.15562610229276896,True,True,False,False,False,False,True,True,False,False,True
361,GPT 3.5,hg69,2,0.6842105263157895,0.8947368421052632,0.8552631578947368,0.5346260387811634,0.8914473684210525,0.9320175438596492,1.0,0.1445207051806614,False,True,-0.10526315789473684,-0.037280701754386025,0.00328947368421062,True,True,False,True,False,True,True,True,False,False,True
362,GPT 3.5,hg70,1,0.5789473684210527,0.631578947368421,0.5866666666666667,0.5256888888888889,0.608695652173913,0.6109839816933639,0.5789473684210527,0.2027981605593092,False,True,0.05263157894736836,0.020594965675057142,0.022883295194508046,True,True,True,True,True,True,True,True,True,True,True
363,GPT 3.5,hg70,2,0.5555555555555556,0.5,0.5571428571428572,0.5493877551020409,0.6402597402597402,0.7070707070707072,0.6666666666666666,0.2052767821505209,False,False,-0.16666666666666663,-0.20707070707070718,-0.1402597402597402,True,True,False,True,False,False,True,True,False,False,False
364,GPT 3.5,hg71,1,0.6956521739130435,0.5652173913043478,0.7191011235955056,0.6773134705213988,0.7440156326331216,0.7693761814744802,0.6956521739130435,0.2330591305470312,False,False,-0.13043478260869568,-0.2041587901701324,-0.17879824132877387,True,True,True,True,True,True,True,True,False,True,False
365,GPT 3.5,hg71,2,0.7,0.7,0.7692307692307693,0.7396449704142012,0.8046398046398047,0.8738095238095237,0.95,0.1570706904997204,False,False,-0.25,-0.17380952380952375,-0.10463980463980471,True,True,True,True,False,False,True,True,False,False,False
366,GPT 3.5,hg72,1,0.4117647058823529,0.6470588235294118,0.5606060606060606,0.6175390266299357,0.6306818181818182,0.6421568627450981,0.6470588235294118,0.1836109882385102,False,True,0.0,0.004901960784313708,0.016377005347593565,True,True,True,True,True,True,True,True,True,False,True
367,GPT 3.5,hg72,2,0.5789473684210527,0.5789473684210527,0.5657894736842105,0.6831717451523545,0.6882151029748284,0.782608695652174,0.7894736842105263,0.1425024940681031,False,False,-0.21052631578947367,-0.2036613272311213,-0.1092677345537757,True,True,False,False,False,False,True,True,False,False,False
368,GPT 3.5,hg73,1,0.4,0.75,0.5256410256410257,0.5082182774490467,0.6302564102564103,0.7279999999999999,0.8,0.12416118556135,False,True,-0.050000000000000044,0.02200000000000013,0.11974358974358967,True,True,True,True,True,True,True,True,True,False,True
369,GPT 3.5,hg73,2,0.5555555555555556,0.7777777777777778,0.5694444444444444,0.5385802469135802,0.6435185185185184,0.6825396825396824,0.6666666666666666,0.18397183757369,False,True,0.11111111111111116,0.09523809523809534,0.1342592592592594,True,True,True,True,True,True,True,True,True,False,True
370,GPT 3.5,hg74,1,0.55,0.45,0.4805194805194805,0.5021082813290606,0.6363636363636364,0.7304347826086957,0.8,0.1998581727749774,False,False,-0.35000000000000003,-0.28043478260869564,-0.18636363636363634,True,True,False,False,False,False,True,True,False,False,False
371,GPT 3.5,hg74,2,0.391304347826087,0.7391304347826086,0.5434782608695652,0.5085066162570889,0.5964083175803403,0.6899810964083175,0.6521739130434783,0.1876889630321953,False,True,0.08695652173913038,0.04914933837429114,0.14272211720226835,True,True,True,True,True,True,True,True,True,False,True
372,GPT 3.5,hg75,1,0.38095238095238093,0.6190476190476191,0.4878048780487805,0.5145746579417014,0.5471898197242843,0.5838509316770186,0.5714285714285714,0.1577579975283539,False,True,0.04761904761904767,0.035196687370600444,0.0718577993233348,True,True,True,True,True,True,True,True,True,False,True
373,GPT 3.5,hg75,2,0.6111111111111112,0.5555555555555556,0.5555555555555556,0.5061728395061729,0.6022222222222222,0.6755555555555555,0.7222222222222222,0.1954292521415168,False,True,-0.16666666666666663,-0.11999999999999988,-0.046666666666666634,True,True,True,True,True,True,True,True,False,False,False
374,GPT 3.5,hg76,1,0.5789473684210527,0.5789473684210527,0.5657894736842105,0.5346260387811634,0.5733805668016194,0.6214574898785425,0.631578947368421,0.1558704453441295,False,True,-0.05263157894736836,-0.04251012145748989,0.005566801619433237,True,True,True,True,True,True,True,True,False,True,False
375,GPT 3.5,hg76,2,0.5789473684210527,0.5789473684210527,0.5342465753424658,0.5413773691124039,0.5753424657534245,0.6244019138755981,0.5789473684210527,0.1643768745100659,False,True,0.0,-0.045454545454545414,0.0036049026676281404,True,True,True,True,True,True,True,True,False,False,False
376,GPT 3.5,hg77,1,0.7,0.85,0.7532467532467533,0.6559284870973183,0.8701298701298702,0.9333333333333332,1.0,0.1178511301977579,True,True,-0.15000000000000002,-0.08333333333333326,-0.02012987012987022,True,True,False,True,False,True,True,True,False,False,True
377,GPT 3.5,hg77,2,0.6111111111111112,0.8888888888888888,0.7605633802816901,0.6667327911128744,0.8649167733674775,0.9469696969696968,1.0,0.1078788351681506,True,True,-0.11111111111111116,-0.058080808080807955,0.02397211552141132,True,True,False,True,False,True,True,True,False,False,True
378,GPT 3.5,hg78,1,0.6666666666666666,0.6111111111111112,0.7428571428571429,0.6473469387755102,0.8607142857142858,0.886574074074074,1.0,0.1967320242588853,True,False,-0.38888888888888884,-0.2754629629629628,-0.2496031746031746,True,True,False,True,False,False,True,True,False,False,False
379,GPT 3.5,hg78,2,0.8260869565217391,0.8695652173913043,0.7777777777777778,0.6306172839506172,0.8469696969696968,0.950592885375494,1.0,0.1238769481756112,True,True,-0.13043478260869568,-0.0810276679841897,0.022595520421607507,True,True,False,True,False,True,True,True,False,False,True
380,GPT 3.5,hg79,1,0.42105263157894735,0.8421052631578947,0.6842105263157895,0.5221606648199446,0.8582535885167464,0.937799043062201,1.0,0.094732008962791,True,True,-0.1578947368421053,-0.09569377990430628,-0.01614832535885169,True,True,False,True,False,False,True,True,False,False,True
381,GPT 3.5,hg79,2,0.5454545454545454,0.9090909090909091,0.8068181818181818,0.512654958677686,0.8809523809523809,0.9610389610389608,1.0,0.0964600863859618,True,True,-0.09090909090909094,-0.05194805194805174,0.02813852813852813,True,True,False,True,False,True,True,True,False,False,True
382,GPT 3.5,hg80,1,0.6086956521739131,0.8695652173913043,0.7222222222222222,0.654320987654321,0.8398989898989897,0.932806324110672,1.0,0.145226664591888,True,True,-0.13043478260869568,-0.06324110671936767,0.029666227492314623,True,True,False,True,False,True,True,True,False,False,True
383,GPT 3.5,hg80,2,0.7368421052631579,0.9473684210526315,0.7972972972972973,0.6183345507669831,0.8030888030888034,0.9147869674185464,1.0,0.1153971371751512,True,True,-0.052631578947368474,0.032581453634085156,0.14427961796382816,True,True,True,True,True,True,True,True,True,True,True
384,GPT 3.5,hg81,1,0.6111111111111112,0.9444444444444444,0.7285714285714285,0.6632653061224489,0.8380952380952381,0.94973544973545,1.0,0.1012920090956436,True,True,-0.05555555555555558,-0.005291005291005568,0.1063492063492063,True,True,True,True,True,True,True,True,True,False,True
385,GPT 3.5,hg81,2,0.7647058823529411,0.9411764705882353,0.8,0.6989349112426035,0.7956043956043958,0.9215686274509804,0.9411764705882352,0.0949079795299575,True,True,1.1102230246251565e-16,0.019607843137254832,0.1455720749838395,True,True,True,True,True,True,True,True,True,True,True
386,GPT 3.5,hg82,1,0.7777777777777778,0.8333333333333334,0.7714285714285715,0.5330612244897959,0.8155844155844156,0.8762626262626263,0.9722222222222222,0.1748270094007169,True,True,-0.13888888888888884,-0.04292929292929293,0.017748917748917736,True,True,True,True,True,True,True,True,False,False,True
387,GPT 3.5,hg82,2,0.4375,0.75,0.6885245901639344,0.5012093523246439,0.8303635067712049,0.9293478260869564,1.0,0.1267598238009848,True,True,-0.25,-0.17934782608695643,-0.08036350677120485,True,True,False,True,False,False,True,True,False,False,True
388,GPT 3.5,hg83,1,0.4090909090909091,0.8636363636363636,0.6627906976744186,0.697133585722012,0.8638565891472868,0.9526515151515152,1.0,0.0968505126935272,True,True,-0.13636363636363635,-0.0890151515151516,-0.00022022551092315545,True,True,False,True,False,True,True,True,False,False,True
389,GPT 3.5,hg83,2,0.47619047619047616,0.8571428571428571,0.7160493827160493,0.593354671543972,0.8653198653198652,0.9545454545454546,1.0,0.0792633481541149,True,True,-0.1428571428571429,-0.09740259740259749,-0.00817700817700806,True,True,False,True,False,False,True,True,False,False,True
390,GPT 3.5,hg84,1,0.5882352941176471,0.7647058823529411,0.6666666666666666,0.5775941230486685,0.7513774104683196,0.8368983957219253,0.8823529411764706,0.1781840329577126,True,True,-0.11764705882352944,-0.07219251336898413,0.013328471884621496,True,True,True,True,True,True,True,True,False,False,True
391,GPT 3.5,hg84,2,0.5555555555555556,0.8333333333333334,0.5633802816901409,0.512001586986709,0.8336686787391011,0.8862433862433864,1.0,0.1769127354211691,True,True,-0.16666666666666663,-0.05291005291005302,-0.00033534540576773963,True,True,True,True,False,True,True,True,False,False,True
392,GPT 3.5,hg85,1,0.65,0.75,0.6875,0.50125,0.8937499999999999,0.9522727272727272,1.0,0.0935138209610953,True,True,-0.25,-0.20227272727272716,-0.14374999999999993,True,True,False,False,False,False,False,True,False,False,True
393,GPT 3.5,hg85,2,0.8823529411764706,0.9411764705882353,0.7164179104477612,0.5010024504343951,0.8319273199221288,0.918158567774936,1.0,0.1295037227741397,True,True,-0.05882352941176472,0.023017902813299296,0.10924915066610652,True,True,True,True,True,True,True,True,True,False,True
394,GPT 3.5,hg86,1,0.5714285714285714,0.8571428571428571,0.7380952380952381,0.625,0.8917748917748919,0.932900432900433,1.0,0.1297438058064564,True,True,-0.1428571428571429,-0.07575757575757591,-0.03463203463203479,True,True,True,True,False,True,True,True,False,False,True
395,GPT 3.5,hg86,2,0.65,0.9,0.7625,0.6653125,0.823913043478261,0.9152173913043476,1.0,0.1722200201768553,True,True,-0.09999999999999998,-0.015217391304347627,0.07608695652173902,True,True,False,True,False,True,True,True,True,False,True
396,GPT 3.5,hg87,1,0.55,0.75,0.5714285714285714,0.5021082813290605,0.6564344746162928,0.7000000000000001,0.65,0.2220769727328383,False,True,0.09999999999999998,0.04999999999999993,0.09356552538370722,True,True,True,True,True,True,True,True,True,False,True
397,GPT 3.5,hg87,2,0.6842105263157895,0.5789473684210527,0.631578947368421,0.5280470914127424,0.8282548476454293,0.8975069252077563,1.0,0.1624223292439783,False,True,-0.42105263157894735,-0.31855955678670367,-0.24930747922437668,True,True,False,True,False,False,True,True,False,False,False
398,GPT 3.5,hg88,1,0.5555555555555556,0.5,0.5285714285714286,0.5016326530612245,0.7047619047619046,0.7645502645502646,0.7222222222222222,0.1696425348347237,False,False,-0.2222222222222222,-0.26455026455026465,-0.2047619047619046,False,False,False,False,False,False,True,True,False,False,False
399,GPT 3.5,hg88,2,0.5909090909090909,0.36363636363636365,0.5113636363636364,0.512654958677686,0.6298701298701298,0.6666666666666666,0.5909090909090909,0.2314904454077944,False,False,-0.2272727272727273,-0.303030303030303,-0.26623376623376616,True,True,False,True,False,False,True,True,False,False,False
400,GPT 3.5,hg89,1,0.35,0.65,0.575,0.6512500000000001,0.6355263157894737,0.5842105263157895,0.55,0.1646788194438107,False,False,0.09999999999999998,0.06578947368421051,0.014473684210526305,True,True,True,True,True,True,True,True,True,False,True
401,GPT 3.5,hg89,2,0.6190476190476191,0.6190476190476191,0.5802469135802469,0.654320987654321,0.7514029180695847,0.761904761904762,0.7619047619047619,0.1781741612749496,False,False,-0.1428571428571428,-0.1428571428571429,-0.13235529902196563,True,True,False,True,False,True,True,True,False,False,False
402,GPT 3.5,hg90,1,0.45,0.5,0.5,0.5118343195266272,0.6683389074693422,0.7956521739130433,0.85,0.1744014880011441,False,False,-0.35,-0.2956521739130433,-0.1683389074693422,True,False,False,False,False,False,True,True,False,False,True
403,GPT 3.5,hg90,2,0.3888888888888889,0.5,0.4166666666666667,0.5189043209876543,0.6319444444444444,0.6611111111111111,0.6388888888888888,0.2085369375458162,False,False,-0.13888888888888884,-0.1611111111111111,-0.13194444444444442,True,True,True,True,False,True,True,True,False,False,True
404,GPT 3.5,hg91,1,0.6666666666666666,0.7777777777777778,0.6805555555555556,0.6392746913580247,0.6950757575757577,0.8484848484848485,0.8333333333333334,0.1310214320310388,False,True,-0.05555555555555558,-0.07070707070707072,0.08270202020202011,True,True,True,True,True,True,True,True,False,True,True
405,GPT 3.5,hg91,2,0.6521739130434783,0.8695652173913043,0.7888888888888889,0.7854320987654322,0.8126262626262626,0.8517786561264825,0.8260869565217391,0.1109715030938059,False,True,0.04347826086956519,0.01778656126482181,0.05693895476504174,True,True,True,True,True,True,True,True,True,False,True
406,GPT 3.5,hg92,1,0.42105263157894735,0.6842105263157895,0.6351351351351351,0.7282688093498904,0.845945945945946,0.8763157894736843,1.0,0.1500461609489308,False,False,-0.3157894736842105,-0.19210526315789478,-0.16173541963015647,True,True,False,True,False,False,True,True,False,False,True
407,GPT 3.5,hg92,2,0.45,0.75,0.6153846153846154,0.7577251808021039,0.8247863247863249,0.9270833333333334,0.95,0.0828894427669906,False,False,-0.19999999999999996,-0.17708333333333337,-0.07478632478632485,True,False,False,False,False,False,False,True,False,False,True
408,GPT 3.5,hg93,1,0.4444444444444444,0.7222222222222222,0.6666666666666666,0.7222222222222223,0.7595029239766082,0.7836257309941521,0.7777777777777778,0.0783494795729489,False,False,-0.05555555555555558,-0.061403508771929904,-0.037280701754386025,True,True,True,True,True,True,True,True,False,False,True
409,GPT 3.5,hg93,2,0.6,0.95,0.6835443037974683,0.8814292581317096,0.7825086306098964,0.8795454545454544,0.9,0.152746887268605,False,True,0.04999999999999993,0.07045454545454555,0.16749136939010356,True,True,True,True,True,True,True,True,True,False,True
410,GPT 3.5,hg94,1,0.55,0.85,0.7532467532467533,0.7739922415247089,0.8612750885478158,0.943181818181818,0.95,0.0695692175682452,False,True,-0.09999999999999998,-0.09318181818181803,-0.011275088547815781,True,True,False,False,False,False,True,True,False,False,True
411,GPT 3.5,hg94,2,0.6190476190476191,0.8095238095238095,0.7654320987654321,0.8628257887517148,0.8063973063973063,0.9415584415584416,1.0,0.0907285364291544,False,False,-0.19047619047619047,-0.13203463203463206,0.0031265031265031995,True,False,False,False,False,False,True,True,False,False,True
412,GPT 3.5,hg95,1,0.5652173913043478,0.9565217391304348,0.8043478260869565,0.8412098298676749,0.8972826086956521,0.9413043478260872,1.0,0.1628404533048044,False,True,-0.04347826086956519,0.015217391304347627,0.05923913043478268,True,True,True,True,True,True,True,True,True,False,True
413,GPT 3.5,hg95,2,0.7894736842105263,0.9473684210526315,0.8648648648648649,0.8287070854638421,0.91069330199765,0.9702517162471396,1.0,0.0979447805905386,False,True,-0.052631578947368474,-0.022883295194508046,0.03667511905498155,True,True,False,False,False,True,True,True,False,False,True
414,GPT 3.5,hg96,1,0.8,0.95,0.8589743589743589,0.9500328731097962,0.9291819291819288,0.9428571428571428,0.95,0.027969857439216,False,False,0.0,0.0071428571428571175,0.020818070818071188,True,True,True,True,True,True,True,True,True,False,True
