,concept,is_bool,item_num,set_num,answer,hyes,hno,p(yes),lambda_rule,rule_expression,manual_code,object,concept_num,set,data_answer,model_answer,to_annotate
2446.0,exists another object of the same shape that is blue,False,55.0,19.0,1.0,17.0,6.0,0.406315448777832,"""λx.apply1(apply2(size-gt,x.o),x.o)""
",larger than itself,"def is_rule(obj):
    return obj.size_num > obj.size_num",medium yellow triangle,hg89,19.0,True,False,True
2447.0,exists another object of the same shape that is blue,False,56.0,19.0,0.0,0.0,23.0,0.0176473333821149,"""λx.apply1(apply2(size-gt,x.o),x.o)""
",larger than itself,"def is_rule(obj):
    return obj.size_num > obj.size_num",medium blue rectangle,hg89,19.0,False,False,True
2448.0,exists another object of the same shape that is blue,False,57.0,19.0,1.0,16.0,7.0,0.4191343333063742,"""λx.apply1(apply2(size-gt,x.o),x.o)""
",larger than itself,"def is_rule(obj):
    return obj.size_num > obj.size_num",large yellow triangle,hg89,19.0,True,False,True
2449.0,exists another object of the same shape that is blue,False,58.0,19.0,0.0,1.0,22.0,0.0136220180165764,"""λx.apply1(apply2(size-gt,x.o),x.o)""
",larger than itself,"def is_rule(obj):
    return obj.size_num > obj.size_num",small blue triangle,hg89,19.0,False,False,True
2450.0,exists another object of the same shape that is blue,False,59.0,20.0,0.0,1.0,21.0,0.0193987064253633,"""λx.exists(apply2(compose3(not,same_color),x.o), filter(compose11(compose8(and,blue),apply2(same_shape,x.o)), x.s))""
",there is a blue object of the same shape that is not the same color,"def is_rule(obj):
    return np.any([x.blue and (x.color != obj.color) and (x.shape == obj.shape)  for x in obj.current_set.objs])",medium blue circle,hg89,20.0,False,False,True
2451.0,exists another object of the same shape that is blue,False,60.0,20.0,1.0,12.0,10.0,0.7749731761989551,"""λx.exists(apply2(compose3(not,same_color),x.o), filter(compose11(compose8(and,blue),apply2(same_shape,x.o)), x.s))""
",there is a blue object of the same shape that is not the same color,"def is_rule(obj):
    return np.any([x.blue and (x.color != obj.color) and (x.shape == obj.shape)  for x in obj.current_set.objs])",large green circle,hg89,20.0,True,True,True
2452.0,exists another object of the same shape that is blue,False,61.0,21.0,0.0,5.0,17.0,0.0608079810436947,"""λx.exists(apply2(compose3(not,same_color),x.o), filter(compose11(compose8(and,blue),apply2(same_shape,x.o)), x.s))""
",there is a blue object of the same shape that is not the same color,"def is_rule(obj):
    return np.any([x.blue and (x.color != obj.color) and (x.shape == obj.shape)  for x in obj.current_set.objs])",large yellow circle,hg89,21.0,False,False,True
2453.0,exists another object of the same shape that is blue,False,62.0,21.0,0.0,1.0,21.0,0.0184095645117849,"""λx.exists(apply2(compose3(not,same_color),x.o), filter(compose11(compose8(and,blue),apply2(same_shape,x.o)), x.s))""
",there is a blue object of the same shape that is not the same color,"def is_rule(obj):
    return np.any([x.blue and (x.color != obj.color) and (x.shape == obj.shape)  for x in obj.current_set.objs])",medium yellow rectangle,hg89,21.0,False,False,True
2454.0,exists another object of the same shape that is blue,False,63.0,21.0,0.0,3.0,19.0,0.0440669093324004,"""λx.exists(apply2(compose3(not,same_color),x.o), filter(compose11(compose8(and,blue),apply2(same_shape,x.o)), x.s))""
",there is a blue object of the same shape that is not the same color,"def is_rule(obj):
    return np.any([x.blue and (x.color != obj.color) and (x.shape == obj.shape)  for x in obj.current_set.objs])",small green circle,hg89,21.0,False,False,True
2455.0,exists another object of the same shape that is blue,False,64.0,21.0,0.0,6.0,16.0,0.0299839869896914,"""λx.exists(apply2(compose3(not,same_color),x.o), filter(compose11(compose8(and,blue),apply2(same_shape,x.o)), x.s))""
",there is a blue object of the same shape that is not the same color,"def is_rule(obj):
    return np.any([x.blue and (x.color != obj.color) and (x.shape == obj.shape)  for x in obj.current_set.objs])",medium yellow circle,hg89,21.0,False,False,True
2456.0,exists another object of the same shape that is blue,False,65.0,21.0,0.0,6.0,16.0,0.0397216487550622,"""λx.exists(apply2(compose3(not,same_color),x.o), filter(compose11(compose8(and,blue),apply2(same_shape,x.o)), x.s))""
",there is a blue object of the same shape that is not the same color,"def is_rule(obj):
    return np.any([x.blue and (x.color != obj.color) and (x.shape == obj.shape)  for x in obj.current_set.objs])",small yellow triangle,hg89,21.0,False,False,True
2457.0,exists another object of the same shape that is blue,False,66.0,22.0,0.0,7.0,15.0,0.041221275251587,"""λx.apply1(apply2(size-gt,x.o),x.o)""
",larger than itself,"def is_rule(obj):
    return obj.size_num > obj.size_num",large green circle,hg89,22.0,False,False,True
2458.0,exists another object of the same shape that is blue,False,67.0,22.0,0.0,2.0,20.0,0.060740093463778,"""λx.apply1(apply2(size-gt,x.o),x.o)""
",larger than itself,"def is_rule(obj):
    return obj.size_num > obj.size_num",medium green circle,hg89,22.0,False,False,True
2459.0,exists another object of the same shape that is blue,False,68.0,22.0,0.0,2.0,20.0,0.0258176678440804,"""λx.apply1(apply2(size-gt,x.o),x.o)""
",larger than itself,"def is_rule(obj):
    return obj.size_num > obj.size_num",medium blue triangle,hg89,22.0,False,False,True
2460.0,exists another object of the same shape that is blue,False,69.0,22.0,1.0,10.0,12.0,0.6325911178166734,"""λx.apply1(apply2(size-gt,x.o),x.o)""
",larger than itself,"def is_rule(obj):
    return obj.size_num > obj.size_num",small green triangle,hg89,22.0,True,True,True
2461.0,exists another object of the same shape that is blue,False,70.0,23.0,0.0,1.0,21.0,0.00897604685656,"""λx.apply1(compose11(compose8(and,green),triangle),x.o)""
",green and triangle,"def is_rule(obj):
    return obj.green and obj.triangle",small blue triangle,hg89,23.0,False,False,True
2462.0,exists another object of the same shape that is blue,False,71.0,23.0,1.0,17.0,5.0,0.6297641755859331,"""λx.apply1(compose11(compose8(and,green),triangle),x.o)""
",green and triangle,"def is_rule(obj):
    return obj.green and obj.triangle",medium yellow triangle,hg89,23.0,True,True,True
2463.0,exists another object of the same shape that is blue,False,72.0,23.0,0.0,0.0,22.0,0.0605765524937851,"""λx.apply1(compose11(compose8(and,green),triangle),x.o)""
",green and triangle,"def is_rule(obj):
    return obj.green and obj.triangle",medium green rectangle,hg89,23.0,False,False,True
2464.0,exists another object of the same shape that is blue,False,73.0,23.0,1.0,18.0,4.0,0.8115598890423144,"""λx.apply1(compose11(compose8(and,green),triangle),x.o)""
",green and triangle,"def is_rule(obj):
    return obj.green and obj.triangle",large green triangle,hg89,23.0,True,True,True
2465.0,exists another object of the same shape that is blue,False,74.0,24.0,0.0,1.0,21.0,0.0128749946211428,"""λx.exists(apply2(compose3(not,same_color),x.o), filter(compose11(compose8(and,blue),apply2(same_shape,x.o)), x.s))""
",there is a blue object of the same shape that is not the same color,"def is_rule(obj):
    return np.any([x.blue and (x.color != obj.color) and (x.shape == obj.shape)  for x in obj.current_set.objs])",large blue circle,hg89,24.0,False,False,True
2466.0,exists another object of the same shape that is blue,False,75.0,24.0,1.0,8.0,14.0,0.8558715622109503,"""λx.exists(apply2(compose3(not,same_color),x.o), filter(compose11(compose8(and,blue),apply2(same_shape,x.o)), x.s))""
",there is a blue object of the same shape that is not the same color,"def is_rule(obj):
    return np.any([x.blue and (x.color != obj.color) and (x.shape == obj.shape)  for x in obj.current_set.objs])",small yellow circle,hg89,24.0,True,True,True
2467.0,exists another object of the same shape that is blue,False,76.0,24.0,1.0,16.0,6.0,0.7353293199736299,"""λx.exists(apply2(compose3(not,same_color),x.o), filter(compose11(compose8(and,blue),apply2(same_shape,x.o)), x.s))""
",there is a blue object of the same shape that is not the same color,"def is_rule(obj):
    return np.any([x.blue and (x.color != obj.color) and (x.shape == obj.shape)  for x in obj.current_set.objs])",large green circle,hg89,24.0,True,True,True
2468.0,exists another object of the same shape that is blue,False,77.0,25.0,0.0,11.0,11.0,0.0078200136849773,"""λx.exists(apply2(compose3(not,same_color),x.o), filter(compose11(compose8(and,blue),apply2(same_shape,x.o)), x.s))""
",there is a blue object of the same shape that is not the same color,"def is_rule(obj):
    return np.any([x.blue and (x.color != obj.color) and (x.shape == obj.shape)  for x in obj.current_set.objs])",large yellow triangle,hg89,25.0,False,False,True
2469.0,exists another object of the same shape that is blue,False,78.0,25.0,0.0,1.0,21.0,0.0045876040691155,"""λx.exists(apply2(compose3(not,same_color),x.o), filter(compose11(compose8(and,blue),apply2(same_shape,x.o)), x.s))""
",there is a blue object of the same shape that is not the same color,"def is_rule(obj):
    return np.any([x.blue and (x.color != obj.color) and (x.shape == obj.shape)  for x in obj.current_set.objs])",small green rectangle,hg89,25.0,False,False,True
2470.0,exists another object of the same shape that is blue,False,79.0,25.0,0.0,3.0,19.0,0.0042033857187107,"""λx.exists(apply2(compose3(not,same_color),x.o), filter(compose11(compose8(and,blue),apply2(same_shape,x.o)), x.s))""
",there is a blue object of the same shape that is not the same color,"def is_rule(obj):
    return np.any([x.blue and (x.color != obj.color) and (x.shape == obj.shape)  for x in obj.current_set.objs])",medium green rectangle,hg89,25.0,False,False,True
2471.0,exists another object of the same shape that is blue,False,80.0,25.0,0.0,10.0,12.0,0.0154735173015296,"""λx.exists(apply2(compose3(not,same_color),x.o), filter(compose11(compose8(and,blue),apply2(same_shape,x.o)), x.s))""
",there is a blue object of the same shape that is not the same color,"def is_rule(obj):
    return np.any([x.blue and (x.color != obj.color) and (x.shape == obj.shape)  for x in obj.current_set.objs])",small green triangle,hg89,25.0,False,False,True
2698.0,no other object has the same shape,False,0.0,1.0,0.0,14.0,8.0,0.4327655660324581,"""λx.apply1(apply2(same_color,x.o),x.o)""
",same color as itself,"def is_rule(obj):
    return obj.color == obj.color",large yellow triangle,hg64,1.0,False,False,True
2699.0,no other object has the same shape,False,1.0,1.0,0.0,12.0,10.0,0.4635304118537533,"""λx.apply1(apply2(same_color,x.o),x.o)""
",same color as itself,"def is_rule(obj):
    return obj.color == obj.color",large green triangle,hg64,1.0,False,False,True
2700.0,no other object has the same shape,False,2.0,1.0,1.0,14.0,8.0,0.4317993963637718,"""λx.apply1(apply2(same_color,x.o),x.o)""
",same color as itself,"def is_rule(obj):
    return obj.color == obj.color",large yellow rectangle,hg64,1.0,True,False,True
2701.0,no other object has the same shape,False,3.0,1.0,1.0,11.0,11.0,0.4772680499445414,"""λx.apply1(apply2(same_color,x.o),x.o)""
",same color as itself,"def is_rule(obj):
    return obj.color == obj.color",large green circle,hg64,1.0,True,False,True
2702.0,no other object has the same shape,False,4.0,1.0,0.0,9.0,13.0,0.4319360647588155,"""λx.apply1(apply2(same_color,x.o),x.o)""
",same color as itself,"def is_rule(obj):
    return obj.color == obj.color",medium green triangle,hg64,1.0,False,False,True
2703.0,no other object has the same shape,False,5.0,2.0,1.0,7.0,15.0,0.1201440032987193,"""λx.apply7(not,apply1(triangle,x.o))""
",not triangle,"def is_rule(obj):
    return not obj.triangle",large green triangle,hg64,2.0,True,False,True
2704.0,no other object has the same shape,False,6.0,2.0,0.0,17.0,5.0,0.6870085518029327,"""λx.apply7(not,apply1(triangle,x.o))""
",not triangle,"def is_rule(obj):
    return not obj.triangle",large green circle,hg64,2.0,False,True,True
2705.0,no other object has the same shape,False,7.0,2.0,0.0,8.0,14.0,0.6256312567018085,"""λx.apply7(not,apply1(triangle,x.o))""
",not triangle,"def is_rule(obj):
    return not obj.triangle",medium blue circle,hg64,2.0,False,True,True
2706.0,no other object has the same shape,False,8.0,2.0,0.0,5.0,17.0,0.5730007119146876,"""λx.apply7(not,apply1(triangle,x.o))""
",not triangle,"def is_rule(obj):
    return not obj.triangle",small blue circle,hg64,2.0,False,True,True
2707.0,no other object has the same shape,False,9.0,3.0,0.0,3.0,19.0,0.3436226547127035,"""λx.apply1(apply2(size-gt,x.o),x.o)""
",larger than itself,"def is_rule(obj):
    return obj.size_num > obj.size_num",small yellow rectangle,hg64,3.0,False,False,True
2708.0,no other object has the same shape,False,10.0,3.0,0.0,13.0,9.0,0.4123932866950781,"""λx.apply1(apply2(size-gt,x.o),x.o)""
",larger than itself,"def is_rule(obj):
    return obj.size_num > obj.size_num",large blue rectangle,hg64,3.0,False,False,True
2709.0,no other object has the same shape,False,11.0,3.0,1.0,13.0,9.0,0.2837813831994253,"""λx.apply1(apply2(size-gt,x.o),x.o)""
",larger than itself,"def is_rule(obj):
    return obj.size_num > obj.size_num",small blue triangle,hg64,3.0,True,False,True
2710.0,no other object has the same shape,False,12.0,4.0,1.0,15.0,7.0,0.3228615392064284,"""λx.apply1(apply2(size-gt,x.o),x.o)""
",larger than itself,"def is_rule(obj):
    return obj.size_num > obj.size_num",large blue circle,hg64,4.0,True,False,True
2711.0,no other object has the same shape,False,13.0,5.0,0.0,5.0,17.0,0.2216940701000567,"""λx.apply1(large,x.o)""
",large,"def is_rule(obj):
    return obj.large",small yellow triangle,hg64,5.0,False,False,True
2712.0,no other object has the same shape,False,14.0,5.0,0.0,3.0,19.0,0.2819301951241186,"""λx.apply1(large,x.o)""
",large,"def is_rule(obj):
    return obj.large",medium blue rectangle,hg64,5.0,False,False,True
2713.0,no other object has the same shape,False,15.0,5.0,0.0,10.0,12.0,0.3120130735470638,"""λx.apply1(large,x.o)""
",large,"def is_rule(obj):
    return obj.large",large green triangle,hg64,5.0,False,False,True
2714.0,no other object has the same shape,False,16.0,5.0,1.0,20.0,2.0,0.6075122593991864,"""λx.apply1(large,x.o)""
",large,"def is_rule(obj):
    return obj.large",large blue circle,hg64,5.0,True,True,True
2715.0,no other object has the same shape,False,17.0,5.0,0.0,5.0,17.0,0.2026187835007249,"""λx.apply1(large,x.o)""
",large,"def is_rule(obj):
    return obj.large",medium yellow rectangle,hg64,5.0,False,False,True
2716.0,no other object has the same shape,False,18.0,6.0,0.0,7.0,15.0,0.2867523152533522,"""λx.apply1(apply2(size-gt,x.o),x.o)""
",larger than itself,"def is_rule(obj):
    return obj.size_num > obj.size_num",large blue rectangle,hg64,6.0,False,False,True
2717.0,no other object has the same shape,False,19.0,6.0,0.0,3.0,19.0,0.0936960899687164,"""λx.apply1(apply2(size-gt,x.o),x.o)""
",larger than itself,"def is_rule(obj):
    return obj.size_num > obj.size_num",medium blue rectangle,hg64,6.0,False,False,True
2718.0,no other object has the same shape,False,20.0,6.0,1.0,14.0,8.0,0.2199211695221947,"""λx.apply1(apply2(size-gt,x.o),x.o)""
",larger than itself,"def is_rule(obj):
    return obj.size_num > obj.size_num",medium yellow triangle,hg64,6.0,True,False,True
2719.0,no other object has the same shape,False,21.0,6.0,1.0,12.0,10.0,0.4503521893311699,"""λx.apply1(apply2(size-gt,x.o),x.o)""
",larger than itself,"def is_rule(obj):
    return obj.size_num > obj.size_num",medium green circle,hg64,6.0,True,False,True
2720.0,no other object has the same shape,False,22.0,6.0,0.0,3.0,19.0,0.086189661365438,"""λx.apply1(apply2(size-gt,x.o),x.o)""
",larger than itself,"def is_rule(obj):
    return obj.size_num > obj.size_num",small green rectangle,hg64,6.0,False,False,True
2721.0,no other object has the same shape,False,23.0,7.0,1.0,15.0,7.0,0.6316892528204789,"""λx.apply7(not,exists(apply3(compose3(not,same_color),x.o), filter(apply2(same_shape,x.o), x.s)))""
",there does not exist an object of the same shape but not of the same color,"def is_rule(obj):
    return np.all([not ((x.shape == obj.shape) and (x.color != obj.color)) for x in obj.current_set.objs])",medium green triangle,hg64,7.0,True,True,True
